"",151,153,155,160,162,163,175,177,180,183,189,650,1579,176,1549,1564,1576,524,588,1532,1597,590,1503,1512,1513,1529,1594
151,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
155,2,2,0,2,3,3,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0
160,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
162,2,2,3,2,0,3,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0
163,2,2,3,2,3,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0
175,2,2,2,2,2,2,0,2,2,2,0,0,2,2,1,2,1,0,0,2,2,0,0,0,0,0,0
177,2,2,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0
189,2,2,2,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0
176,0,2,2,2,2,2,2,0,0,2,0,0,2,0,2,2,2,0,0,2,2,0,0,0,0,0,0
1549,0,2,0,2,2,2,1,0,0,2,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0
1564,0,2,2,2,2,2,2,0,0,2,0,0,2,2,2,0,2,0,0,2,2,0,0,0,0,0,0
1576,0,2,2,2,2,2,1,0,0,2,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0
524,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2
588,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
1532,0,0,2,2,2,2,2,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0
1597,0,0,2,2,2,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2
590,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2
1512,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,2,2
1513,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,2,2
1529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,2
1594,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,2,0
