"",177,594,595,596,800,810,812,814,815,816,817,819,820,824,828,829,830,831,834,835,838,839,840,841,1579,1580,1605
177,0,0,0,1,2,2,1,2,2,2,0,0,0,0,0,2,2,2,2,2,0,2,0,0,2,2,2
594,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,0
810,2,2,2,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,1,0,0,1,0,2,0,0,0,2,2,2,0,2,2,0,0,0,2,2,2,0,2,2,0,0,2
814,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
815,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
816,2,0,0,0,0,0,2,0,0,0,2,2,0,2,2,0,0,0,2,2,2,0,2,2,0,0,0
817,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0
819,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
824,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0
828,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
829,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
830,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0
831,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0
834,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
835,2,0,0,0,0,0,2,0,2,2,2,2,2,2,2,0,2,0,2,0,2,0,2,2,2,0,2
838,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0
839,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
840,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0
841,0,0,0,0,0,0,2,0,0,2,3,2,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0
1579,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2
1580,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
1605,2,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0
