,0,1,2,3
98,BHGB11-56.adj,14,0.26373626373626374,0.000698172181803587
99,BHGB11-57.adj,20,0.19473684210526315,0.0009333271988232362
100,BHGB11-59.adj,14,0.27472527472527475,0.000473745129010381
101,CATH1.adj,84,0.04561101549053356,0.0009496219713930396
102,CATH2.adj,42,0.06968641114982578,0.0014422136756247334
103,CATH3.adj,40,0.0782051282051282,0.0016448906363746903
104,CATH4.adj,64,0.06646825396825397,0.001499714010893468
105,CATH5.adj,53,0.07256894049346879,0.0012944262060932614
106,CATH6.adj,77,0.07963089542036911,0.00323128467283199
107,CATH7.adj,42,0.0627177700348432,0.0022461442264981595
108,GTNP13-01.adj,12,0.21212121212121213,0.00532095045164092
109,GTNP13-02.adj,28,0.164021164021164,0.0004561211307952989
110,GTNP13-03.adj,28,0.1402116402116402,0.0007185012475223807
111,GTNP13-04.adj,26,0.13538461538461538,0.0006913276743430029
112,GTNP13-05.adj,20,0.1368421052631579,0.0031592617378490345
113,GTNP13-06.adj,8,0.32142857142857145,0.002649014972088999
114,GTNP13-07.adj,24,0.16304347826086957,0.00021547818852351916
115,GTNP13-09.adj,25,0.13,0.0011729516127861807
116,GTNP13-100.adj,24,0.17028985507246377,0.000593872770062262
117,GTNP13-104.adj,13,0.1794871794871795,0.004781028204151142
118,GTNP13-105.adj,17,0.13970588235294118,0.005278767644051909
119,GTNP13-106.adj,10,0.24444444444444444,0.005210604002811369
120,GTNP13-119.adj,21,0.18095238095238095,0.004926277924956658
121,GTNP13-121.adj,34,0.13368983957219252,8.750281868789974e-05
122,GTNP13-16.adj,27,0.10826210826210826,0.0014428869938295761
123,GTNP13-21.adj,22,0.16017316017316016,0.0005598198131656152
124,GTNP13-22.adj,12,0.25757575757575757,0.0010541616865649246
125,GTNP13-23.adj,13,0.23076923076923078,0.0024141850237947497
126,GTNP13-24.adj,24,0.14855072463768115,0.0004187024980798768
127,GTNP13-25.adj,27,0.19943019943019943,0.0008361279312932038
128,GTNP13-26.adj,19,0.17543859649122806,0.0010743063281810044
129,GTNP13-34.adj,28,0.15608465608465608,0.0005941062512720393
130,GTNP13-35.adj,24,0.213768115942029,0.00019007243637328357
131,GTNP13-36.adj,29,0.11576354679802955,0.00040521901625740825
132,GTNP13-37.adj,26,0.17846153846153845,0.002590647560860648
133,GTNP13-38.adj,29,0.16748768472906403,0.0002942274305671756
134,GTNP13-39.adj,20,0.2,0.0006647901704336901
135,GTNP13-41.adj,13,0.19230769230769232,0.004348738151071406
136,GTNP13-42.adj,25,0.12666666666666668,0.0013563595587691194
137,GTNP13-43.adj,24,0.12681159420289856,0.0032010638046233494
138,GTNP13-45.adj,23,0.15810276679841898,0.0011914313560873401
139,GTNP13-46.adj,13,0.16666666666666666,0.005325593783237498
140,GTNP13-69.adj,22,0.18181818181818182,0.0011026601510375506
141,GTNP13-70.adj,18,0.1437908496732026,0.0021008864225235085
142,GTNP13-72.adj,26,0.16307692307692306,0.0011583446445391703
143,GTNP13-99.adj,13,0.2692307692307692,0.003402057435891129
144,SMMJAN13TRK1.adj,18,0.3333333333333333,0.0005070755519223937
145,SMMJAN13TRK10.adj,14,0.2967032967032967,0.0014458267588224021
146,SMMJAN13TRK6.adj,16,0.20833333333333334,0.0008763034421543815
147,SMMJAN13TRK8.adj,9,0.25,0.004869139113734347
148,SMMJAN13TRK9.adj,26,0.20307692307692307,0.0009445362466398758
149,TRK03-4-12.adj,8,0.35714285714285715,0.001342932990463812
150,TRK06-2-12_Triple.adj,15,0.2761904761904762,0.00021288511433110213
151,TRK07-4-12.adj,6,0.4,0.0026589317922069873
152,TRK08-12_Triple.adj,9,0.4166666666666667,0.0021186995292869545
153,TRK08-2-12_Triple.adj,8,0.4642857142857143,0.0007751909480122103
154,TRK08-4-12.adj,16,0.35,0.0007523927754427723
155,TRK09-2-12_Triple.adj,16,0.24166666666666667,0.00036902751405717217
156,TRK09-4-12.adj,17,0.22058823529411764,0.0030543619342602896
157,TRK10-12_Triple.adj,2,1.0,0.0
158,TRK10-2-12_Triple.adj,18,0.20261437908496732,0.0004892355121958061
159,TRK10-4-12.adj,12,0.2878787878787879,0.0002841418794145818
160,TRK11-12_Triple.adj,19,0.16374269005847952,0.0004202871634448335
161,TRK11-2-12_Triple.adj,12,0.2727272727272727,0.00027314491302719406
162,TRK12-12_Triple.adj,13,0.2692307692307692,0.0015067787650317735
163,TRK12-2-12_Triple.adj,11,0.5454545454545454,0.0003720176961051978
164,TRK13-12_Triple.adj,7,0.42857142857142855,0.0011615720862450613
165,TRK13-2-12_Triple.adj,31,0.14838709677419354,0.0008989130369971093
166,TRK14-12_Triple.adj,12,0.3484848484848485,0.0029721322854581764
167,TRK14-2-12_Triple.adj,11,0.32727272727272727,0.0002958324142321137
168,TRK14-4-12.adj,8,0.25,0.00659394804578209
169,TRK15a-12_Triple.adj,12,0.30303030303030304,0.0003693421202358622
170,TRK15a-2-12_Triple.adj,13,0.19230769230769232,0.004046139625642443
171,TRK15b-2-12_Triple.adj,13,0.21794871794871795,0.0033543081554862726
172,TRK17-12_Triple.adj,7,0.42857142857142855,0.0008279897411656978
173,TRK17-2-12_Triple.adj,24,0.21739130434782608,0.0017790631942836655
174,TRK18-12_Triple.adj,15,0.3238095238095238,0.003347715139006688
175,TRK18-2-12_Triple.adj,22,0.13852813852813853,0.001473949138782851
176,TRK18-4-12.adj,3,0.6666666666666666,0.0032524558774196326
177,TRK19-12_Triple.adj,17,0.29411764705882354,0.0028832635222557045
178,TRK19-2-12_Triple.adj,19,0.27485380116959063,0.005406378303095125
179,TRK19-4-12.adj,13,0.24358974358974358,0.0009103783137363343
180,TRK20-12_Triple.adj,10,0.4444444444444444,0.0004967739229496885
181,TRK21-12_Triple.adj,15,0.17142857142857143,0.0030597697337662526
182,TRK22-12_Triple.adj,15,0.21904761904761905,0.0008510417686469666
183,TRK22-4-12.adj,28,0.15608465608465608,0.0014051303066199596
184,TRK23-12_Triple.adj,12,0.4090909090909091,0.00021353536521504708
185,TRK23-2-12_Triple.adj,25,0.30333333333333334,0.002294479200142196
186,TRK24-12_Triple.adj,11,0.38181818181818183,0.0009409090116235
187,TRK24-2-12_Triple.adj,21,0.2714285714285714,0.0018569049072481119
188,TRK24-4-12.adj,11,0.2545454545454545,0.0010566510712122798
189,TRK25-12_Triple.adj,12,0.4090909090909091,0.0004561822221832176
190,TRK25-2-12_Triple.adj,10,0.26666666666666666,0.0013232167656462193
191,TRK26-12_Triple.adj,28,0.1693121693121693,0.0013740855077750082
192,TRK26-4-12.adj,14,0.18681318681318682,0.007775435643406205
193,TRK27-12_Triple.adj,12,0.30303030303030304,0.001115054973330089
194,TRK27-2-12_Triple.adj,6,0.4666666666666667,0.001493369712414862
195,TRK27-4-12.adj,11,0.4,0.0009023330495411222
196,TRK28-2-12_Triple.adj,21,0.23333333333333334,0.0005643934397068211
197,TRK29-2-12_Triple.adj,14,0.18681318681318682,0.0021166304342299497
198,TRK30-2-12_Triple.adj,12,0.19696969696969696,0.005743717124568677
199,TRK30-4-12.adj,13,0.5,0.003167367069790427
200,TRK31-2-12_Triple.adj,14,0.17582417582417584,0.0049039204648428526
201,TRK34a-2-12_Triple.adj,24,0.11956521739130435,0.0013561924447907838
202,TRK34b-2-12_Triple.adj,15,0.19047619047619047,0.0038923355851098827
203,TRK35-2-12_Triple.adj,5,0.5,0.0016895962159930035
204,TRK37-2-12_Triple.adj,19,0.22807017543859648,0.0031192408840030445
205,TRK38-2-12_Triple.adj,7,0.38095238095238093,0.0016186477370459286
206,TRK38.adj,48,0.12234042553191489,0.0009266104254212252
207,TRK39-2-12_Triple.adj,6,0.6666666666666666,0.0004730772654164578
208,TRK39a_042409.adj,20,0.15789473684210525,0.0011992468523296077
209,TRK39b_042409.adj,35,0.07226890756302522,0.003045411691940845
210,TRK40-2-12_Triple.adj,38,0.13513513513513514,0.0032605112339225556
211,TRK43a_042509.adj,26,0.11076923076923077,0.0011596964921473428
212,TRK43b_042509.adj,10,0.24444444444444444,0.004855873953811367
213,TRK47a_051209.adj,41,0.07195121951219512,0.002097286827477843
214,TRK47b_051209.adj,43,0.059800664451827246,0.002912575718887927
215,TRK50a_051209.adj,56,0.044805194805194806,0.008448701861958697
216,TRK50b_051209.adj,30,0.0735632183908046,0.010813122491990143
217,TRK51_051209.adj,42,0.09175377468060394,0.0012633284921720377
218,TRK57a_051409.adj,35,0.08235294117647059,0.0015773306411727896
219,TRK57b_051409.adj,41,0.06463414634146342,0.003537735873342885
220,TRK60_051509.adj,49,0.0782312925170068,0.0008730943994596745
221,TRK64a_051909.adj,34,0.08377896613190731,0.0024128938876633024
222,TRK64b_051909.adj,45,0.12525252525252525,0.0028309592939449635
223,TRKa37-3-12.adj,24,0.2210144927536232,0.0018914578165904327
224,TRKa41-3-12.adj,30,0.15862068965517243,0.004532141187675545
225,TRKa42-3-12.adj,21,0.23809523809523808,0.0014113575027852327
226,TRKa43-3-12.adj,23,0.2766798418972332,0.016680429659639305
227,TRKa44-3-12.adj,29,0.11083743842364532,0.01796246386258256
228,TRKa45-3-12.adj,10,0.37777777777777777,0.000504384939072629
229,TRKa46-3-12.adj,2,1.0,0.0
230,TRKa47-3-12.adj,7,0.47619047619047616,0.0003596426298415428
231,TRKa48-3-12.adj,12,0.3484848484848485,0.0005742188056375973
232,TRKa49-3-12.adj,16,0.35,0.0035443784185858512
233,TRKa51a-3-12.adj,23,0.15019762845849802,0.0032117944760406796
234,TRKa51b-3-12.adj,23,0.1976284584980237,0.0002860951513375421
235,TRKa52-3-12.adj,29,0.19950738916256158,0.0013166746806795697
236,TRKa53-3-12.adj,27,0.1908831908831909,0.016368718924189247
237,TRKa54-3-12.adj,8,0.35714285714285715,0.004619199108088523
238,TRKb06-3-12.adj,15,0.3047619047619048,0.00761087055528591
239,TRKb07-3-12.adj,24,0.18478260869565216,0.009621657559997419
240,TRKb09-3-12.adj,19,0.21637426900584794,0.002260584974697483
241,TRKb10-3-12.adj,20,0.16842105263157894,0.0007707305391224176
242,TRKb11-3-12.adj,23,0.2885375494071146,0.007523235258985716
243,TRKb12-3-12.adj,32,0.20967741935483872,0.004554730034783133
244,TRKb13a-3-12.adj,14,0.15384615384615385,0.0037258671543882456
245,TRKb13b-3-12.adj,18,0.21568627450980393,0.003934972252962602
246,TRKb16-3-12.adj,10,0.4222222222222222,0.00022185626555867763
247,TRKb17-3-12.adj,14,0.26373626373626374,0.0002940123826715087
248,TRKb18-3-12.adj,11,0.3090909090909091,0.0017003013175649194
249,WETA0513-20.adj,48,0.09485815602836879,0.009660544243874686
250,whale2002.adj,42,0.09523809523809523,0.008007109278727288
251,whale2003.adj,31,0.15913978494623657,0.0270952398406578
252,whale2004.adj,63,0.08090117767537122,0.009262417785809753
253,whale2005.adj,60,0.09096045197740113,0.017466211607667752
254,whale2006.adj,43,0.13732004429678848,0.006975688233512443
255,whale2007.adj,25,0.12666666666666668,0.014340736068523912
256,whale2008.adj,59,0.12098188194038574,0.009526089470978365
257,whale2009.adj,46,0.18164251207729468,0.009794726870742232
258,whale2010.adj,68,0.1286215978928885,0.02090005362036296
259,whale2011.adj,71,0.12152917505030181,0.01402740331967811
260,whale2012.adj,78,0.1471861471861472,0.008461678740787917
261,whale2013.adj,52,0.1229260935143288,0.009783280564003422
262,stickleback_atton_group_1.adj,9,0.3611111111111111,0.013854604026404252
263,stickleback_atton_group_2.adj,10,0.3111111111111111,0.0013146630943383511
264,stickleback_atton_group_3.adj,9,0.3333333333333333,0.0009242547236196599
265,stickleback_atton_group_4.adj,10,0.26666666666666666,0.0012783420465028602
266,stickleback_atton_group_5.adj,10,0.28888888888888886,0.002775809810444189
267,stickleback_atton_group_6.adj,10,0.26666666666666666,0.0040671345794330675
268,stickleback_atton_group_7.adj,9,0.3611111111111111,0.0003736648996045543
269,guppy_hasenjager_familiar_1.adj,6,0.4666666666666667,0.0016224467994519008
270,guppy_hasenjager_familiar_10.adj,6,0.5333333333333333,0.0025933505379591255
271,guppy_hasenjager_familiar_2.adj,6,0.5333333333333333,0.001000445937959125
272,guppy_hasenjager_familiar_4.adj,6,0.5333333333333333,0.0016426530972183855
273,guppy_hasenjager_familiar_5.adj,6,0.5333333333333333,0.0013011675601813475
274,guppy_hasenjager_familiar_6.adj,6,0.5333333333333333,0.002003375882403571
275,guppy_hasenjager_familiar_7.adj,6,0.5333333333333333,0.0014236565646257966
276,guppy_hasenjager_familiar_8.adj,6,0.5333333333333333,0.000450419071292454
277,guppy_hasenjager_familiar_9.adj,6,0.4666666666666667,0.002601554932785231
278,Weighted_Barn_swallow_contact_network_Levin.adj,17,0.16176470588235295,0.0020302155356379833
279,Weighted_Barn_swallow_non_physical_social_interaction_Levin.adj,17,0.18382352941176472,0.0006383336144690638
280,weighted_geese_female_foraging.adj,20,0.15263157894736842,0.03152787184045573
281,weighted_geese_male_foraging.adj,22,0.12987012987012986,0.007845891084616769
282,weighted_hens_pecking_order.adj,32,1.0,0.0
283,weighted_network_social_songbird.adj,88,0.034221525600835946,0.11449719056216176
284,weighted_Flock_Season2_Dryad.adj,31,0.0989247311827957,0.05101523360177618
285,weighted_Flock_Season3_Dryad.adj,23,0.13438735177865613,0.026532561917722058
286,weighted_sparrow_social_2009.adj,30,0.10114942528735632,0.033297581746607526
287,weighted_sparrow_social_2010.adj,36,0.08253968253968254,0.0801977151404535
288,Thornbill_Farine.adj,37,0.08258258258258258,0.05117903233026895
289,social_weaver_0.adj,18,0.1830065359477124,0.03373619636926438
290,social_weaver_1.adj,7,0.5714285714285714,0.0038250094944949882
291,social_weaver_10.adj,16,0.175,0.006031862515074571
292,social_weaver_11.adj,42,0.13124274099883856,0.0231262398404475
293,social_weaver_12.adj,39,0.16734143049932523,0.017657061672895477
294,social_weaver_13.adj,31,0.25161290322580643,0.036946345798223444
295,social_weaver_14.adj,11,0.6909090909090909,0.0004508731507273496
296,social_weaver_15.adj,23,0.16996047430830039,0.12953743351642227
297,social_weaver_16.adj,64,0.08779761904761904,0.02113702913116232
298,social_weaver_17.adj,6,0.6,0.0004236152446628176
299,social_weaver_18.adj,6,0.7333333333333333,0.0007892762908484223
300,social_weaver_19.adj,18,0.5228758169934641,0.00042539837135965343
301,social_weaver_2.adj,5,1.0,0.0
302,social_weaver_20.adj,14,0.6813186813186813,0.0005155259948592337
303,social_weaver_21.adj,15,0.6095238095238096,0.0002052919003337518
304,social_weaver_22.adj,24,0.2246376811594203,0.010792880694171116
305,social_weaver_3.adj,42,0.1765389082462253,0.027623369515621995
306,social_weaver_4.adj,18,0.17647058823529413,0.07781782066551873
307,social_weaver_5.adj,13,0.24358974358974358,0.006457535289131752
308,social_weaver_6.adj,19,0.3742690058479532,0.020764128800751493
309,social_weaver_7.adj,9,0.2777777777777778,0.030707081009897372
310,social_weaver_8.adj,34,0.2620320855614973,0.003152864021841692
311,social_weaver_9.adj,12,0.5454545454545454,0.0007234457646325509
312,weaver_dijk_social_00.adj,18,0.1830065359477124,0.026969901689548943
313,weaver_dijk_social_01.adj,7,0.5714285714285714,0.0028827433460822892
314,weaver_dijk_social_02.adj,5,1.0,0.0
315,weaver_dijk_social_03.adj,42,0.1765389082462253,0.02772007154256036
316,weaver_dijk_social_04.adj,18,0.17647058823529413,0.07474412938557644
317,weaver_dijk_social_05.adj,13,0.24358974358974358,0.01043295281511966
318,weaver_dijk_social_06.adj,19,0.3742690058479532,0.018578196603608297
319,weaver_dijk_social_07.adj,9,0.2777777777777778,0.03246206174308459
320,weaver_dijk_social_08.adj,34,0.2620320855614973,0.0041015144978067035
321,weaver_dijk_social_09.adj,12,0.5454545454545454,0.000646245803386645
322,weaver_dijk_social_10.adj,16,0.175,0.008338689321144873
323,weaver_dijk_social_11.adj,42,0.13124274099883856,0.02392004807698682
324,weaver_dijk_social_12.adj,39,0.16734143049932523,0.0220481068203984
325,weaver_dijk_social_13.adj,31,0.25161290322580643,0.03272805035666877
326,weaver_dijk_social_14.adj,11,0.6909090909090909,5.114805890195154e-05
327,weaver_dijk_social_15.adj,23,0.16996047430830039,0.13010091029560605
328,weaver_dijk_social_16.adj,64,0.08779761904761904,0.02418331493079084
329,weaver_dijk_social_17.adj,6,0.6,0.0008018249046628191
330,weaver_dijk_social_18.adj,6,0.7333333333333333,0.0015693745569595322
331,weaver_dijk_social_19.adj,18,0.5228758169934641,0.0003512214812914103
332,weaver_dijk_social_20.adj,14,0.6813186813186813,0.00022878185151896914
333,weaver_dijk_social_21.adj,15,0.6095238095238096,0.0002786660954713195
334,weaver_dijk_social_22.adj,24,0.2246376811594203,0.016298035911165958
335,wildbird_firth_network_2.adj,94,0.03202928391672386,0.16572980259324027
336,wildbird_firth_network_3.adj,93,0.032491818606825616,0.19845890509772873
337,wildbird_firth_network_4.adj,92,0.032250358337314856,0.20775084225352222
338,alarm.adj,37,0.06906906906906907,0.003979833088661215
339,barley.adj,48,0.07446808510638298,0.0022232853096444912
340,child.adj,20,0.13157894736842105,0.002604743989426216
341,hailfinder.adj,56,0.04285714285714286,0.0026769914707113823
342,hepar2.adj,70,0.05093167701863354,0.0013709580136411384
343,insurance.adj,27,0.14814814814814814,0.00034028966023649695
344,mildew.adj,35,0.0773109243697479,0.0019043135529999992
345,sachs.adj,11,0.3090909090909091,0.021615709696544597
346,water.adj,32,0.13306451612903225,0.00017361121480222175
347,win95pts.adj,76,0.03929824561403509,0.0007897906110729927
348,weighted_network_col1_day03.adj,91,0.03296703296703297,0.023264800403808718
349,weighted_network_col1_day07.adj,99,0.030303030303030304,0.0124499166873824
350,weighted_network_col1_day10.adj,99,0.030303030303030304,0.01184627934481714
351,weighted_network_col1_day11.adj,100,0.029696969696969697,0.0046487346622474755
352,weighted_network_col1_day12.adj,91,0.03296703296703297,0.0029197396827159135
353,weighted_network_col1_day13.adj,88,0.03396029258098224,0.01310090341374902
354,weighted_network_col1_day14.adj,87,0.03421545041432772,0.004682537596445369
355,weighted_network_col1_day15.adj,91,0.03321123321123321,0.02917643316026832
356,weighted_network_col1_day16.adj,93,0.032491818606825616,0.021477870488637283
357,weighted_network_col1_day17.adj,85,0.03557422969187675,0.008024002324227638
358,weighted_network_col1_day18.adj,79,0.0379746835443038,0.013219171221650255
359,weighted_network_col1_day19.adj,88,0.03396029258098224,0.018668756535010465
360,weighted_network_col1_day20.adj,93,0.032024310425432446,0.004684996573574849
361,weighted_network_col1_day21.adj,87,0.03475006682705159,0.011347231498860747
362,weighted_network_col1_day22.adj,73,0.04147640791476408,0.03864812430294697
363,weighted_network_col1_day23.adj,71,0.04225352112676056,0.0037089907419279194
364,weighted_network_col1_day24.adj,68,0.043898156277436345,0.021807787487878035
365,weighted_network_col1_day25.adj,77,0.0393028024606972,0.0070660751254805225
366,weighted_network_col1_day26.adj,69,0.043478260869565216,0.011975629358120708
367,weighted_network_col1_day27.adj,74,0.04035542391706775,0.006131812351799776
368,weighted_network_col1_day28.adj,74,0.04035542391706775,0.07005251805467241
369,weighted_network_col1_day29.adj,71,0.04225352112676056,0.007941635895099773
370,weighted_network_col1_day30.adj,69,0.04305200341005968,0.07377207060384391
371,weighted_network_col1_day31.adj,72,0.04107981220657277,0.0034253009541545367
372,weighted_network_col1_day32.adj,54,0.05520614954577219,0.00564517117053957
373,weighted_network_col1_day33.adj,52,0.05731523378582202,0.027518705947115012
374,weighted_network_col1_day34.adj,52,0.058069381598793365,0.00890903978239142
375,weighted_network_col1_day35.adj,51,0.0596078431372549,0.02099290745431019
376,weighted_network_col1_day36.adj,50,0.05959183673469388,0.006837225385795109
377,weighted_network_col1_day37.adj,49,0.06207482993197279,0.035357461606120244
378,weighted_network_col1_day38.adj,50,0.060408163265306125,0.007295851154227015
379,weighted_network_col1_day39.adj,53,0.057329462989840346,0.004029970216677954
380,weighted_network_col1_day40.adj,48,0.06294326241134751,0.015224718971563201
381,weighted_network_col1_day41.adj,52,0.058069381598793365,0.0037638410877957515
382,weighted_network_col2_day12.adj,94,0.03180050331731869,0.013431965782963516
383,weighted_network_col2_day14.adj,100,0.0298989898989899,0.004615759493598406
384,weighted_network_col2_day15.adj,98,0.030296654744371977,0.009347151631763619
385,weighted_network_col2_day16.adj,95,0.031802911534154536,0.005281826230188671
386,weighted_network_col2_day17.adj,92,0.0327281414237936,0.016700823987335123
387,weighted_network_col2_day19.adj,93,0.03225806451612903,0.01742601221265067
388,weighted_network_col2_day20.adj,95,0.031802911534154536,0.007471219874823738
389,weighted_network_col2_day21.adj,93,0.032024310425432446,0.017614372685865284
390,weighted_network_col2_day22.adj,82,0.036735922914784704,0.009000870850173608
391,weighted_network_col2_day23.adj,83,0.03526300323244196,0.005392581189248541
392,weighted_network_col2_day24.adj,81,0.03734567901234568,0.0017121483176795113
393,weighted_network_col2_day25.adj,81,0.03641975308641975,0.009201851790072343
394,weighted_network_col2_day26.adj,80,0.03734177215189873,0.003546298815811447
395,weighted_network_col2_day27.adj,78,0.03862803862803863,0.004233326811997543
396,weighted_network_col2_day28.adj,78,0.03862803862803863,0.010169826982453493
397,weighted_network_col2_day29.adj,77,0.03861927546138073,0.006761208408851546
398,weighted_network_col2_day30.adj,78,0.03862803862803863,0.011178606713672632
399,weighted_network_col2_day31.adj,77,0.0393028024606972,0.0107416065593377
400,weighted_network_col2_day32.adj,55,0.05454545454545454,0.0014599650097866879
401,weighted_network_col2_day33.adj,57,0.05325814536340852,0.0030097056258110446
402,weighted_network_col2_day34.adj,50,0.060408163265306125,0.02322864390692811
