,0,1,2,3
98,BHGB11-56.adj,14,0.26373626373626374,-0.022836609465217206
99,BHGB11-57.adj,20,0.19473684210526315,-0.04644415709716413
100,BHGB11-59.adj,14,0.27472527472527475,-0.02044705319315596
101,CATH1.adj,84,0.04561101549053356,0.006511460757590737
102,CATH2.adj,42,0.06968641114982578,-0.007281450170506707
103,CATH3.adj,40,0.0782051282051282,-0.0019864194588786687
104,CATH4.adj,64,0.06646825396825397,0.016573515758019443
105,CATH5.adj,53,0.07256894049346879,0.00871098577801249
106,CATH6.adj,77,0.07963089542036911,0.03217576192171955
107,CATH7.adj,42,0.0627177700348432,0.0061288899333733675
108,GTNP13-01.adj,12,0.21212121212121213,-0.0642089418783068
109,GTNP13-02.adj,28,0.164021164021164,0.006653731640946681
110,GTNP13-03.adj,28,0.1402116402116402,0.009270669615728989
111,GTNP13-04.adj,26,0.13538461538461538,-0.008979948196150207
112,GTNP13-05.adj,20,0.1368421052631579,-0.03018160358066759
113,GTNP13-06.adj,8,0.32142857142857145,-0.031516451666666515
114,GTNP13-07.adj,24,0.16304347826086957,0.01587499008862487
115,GTNP13-09.adj,25,0.13,-0.02013568924887713
116,GTNP13-100.adj,24,0.17028985507246377,0.0011473061666841856
117,GTNP13-104.adj,13,0.1794871794871795,-0.02831405734043725
118,GTNP13-105.adj,17,0.13970588235294118,-0.02276777839239188
119,GTNP13-106.adj,10,0.24444444444444444,-0.034077968841269735
120,GTNP13-119.adj,21,0.18095238095238095,0.060601690915735605
121,GTNP13-121.adj,34,0.13368983957219252,-0.011696049776775233
122,GTNP13-16.adj,27,0.10826210826210826,-0.0013310458762152688
123,GTNP13-21.adj,22,0.16017316017316016,0.0012538302785443682
124,GTNP13-22.adj,12,0.25757575757575757,-0.02825618115560354
125,GTNP13-23.adj,13,0.23076923076923078,-0.026840489582639522
126,GTNP13-24.adj,24,0.14855072463768115,-0.02614222603254665
127,GTNP13-25.adj,27,0.19943019943019943,0.015064149715572881
128,GTNP13-26.adj,19,0.17543859649122806,-0.01626077906180498
129,GTNP13-34.adj,28,0.15608465608465608,0.005210262682359622
130,GTNP13-35.adj,24,0.213768115942029,-0.007112429259613741
131,GTNP13-36.adj,29,0.11576354679802955,0.004229468467887911
132,GTNP13-37.adj,26,0.17846153846153845,0.035303158797047894
133,GTNP13-38.adj,29,0.16748768472906403,0.015060009614481321
134,GTNP13-39.adj,20,0.2,-0.0201728551795164
135,GTNP13-41.adj,13,0.19230769230769232,-0.02723399831168826
136,GTNP13-42.adj,25,0.12666666666666668,0.0034584827792212324
137,GTNP13-43.adj,24,0.12681159420289856,-0.023050391574218187
138,GTNP13-45.adj,23,0.15810276679841898,-0.0191023285943199
139,GTNP13-46.adj,13,0.16666666666666666,-0.024445972457542466
140,GTNP13-69.adj,22,0.18181818181818182,0.027982673328195314
141,GTNP13-70.adj,18,0.1437908496732026,-0.019554899858913774
142,GTNP13-72.adj,26,0.16307692307692306,0.028432799245296275
143,GTNP13-99.adj,13,0.2692307692307692,0.03610449818181823
144,SMMJAN13TRK1.adj,18,0.3333333333333333,0.011040786987638489
145,SMMJAN13TRK10.adj,14,0.2967032967032967,0.007071499744858449
146,SMMJAN13TRK6.adj,16,0.20833333333333334,-0.008414201819846777
147,SMMJAN13TRK8.adj,9,0.25,-0.040272928518518464
148,SMMJAN13TRK9.adj,26,0.20307692307692307,0.018627951340655972
