network,nodes,edges,real rand auc,real attack auc,fin theory rand auc,fin theory attack auc
social_weaver_21.adj,15,64,0.8959834215167549,0.9010335337405794,0.5956613756613758,0.659938891630887
social_weaver_22.adj,24,62,0.7240771794503642,0.8122337089815787,0.33902499289496185,0.43904779578835923
social_weaver_3.adj,42,152,0.7216240979920749,0.8562121715012334,0.2839556379770272,0.4500810469721206
social_weaver_4.adj,18,27,0.46628498882502145,0.6761284870794342,0.28782733092373614,0.3485533801007782
social_weaver_5.adj,13,19,0.644112702112702,0.6941140115388498,0.3532689532689533,0.39437247868807745
social_weaver_6.adj,19,64,0.7924241088002696,0.8690521830148857,0.4618273539326171,0.5457405234872305
social_weaver_7.adj,9,10,0.5383415637860083,0.6418987771193709,0.3676660787771899,0.39960190831425624
social_weaver_8.adj,34,147,0.8441955397163322,0.8895963293616919,0.4763067093140388,0.522897353244438
social_weaver_9.adj,12,36,0.839815025252525,0.86393853411984,0.6469246031746031,0.6044095138757601
weaver_dijk_social_00.adj,18,28,0.542246824707609,0.6884772703046949,0.29566642054387154,0.35677634496930444
weaver_dijk_social_01.adj,7,12,0.7398412698412697,0.775386717587536,0.5015873015873016,0.5592491930995995
weaver_dijk_social_02.adj,5,10,0.8,0.8,0.8,0.8
weaver_dijk_social_03.adj,42,152,0.7357615427083015,0.8562121715012334,0.2839556379770272,0.4500810469721206
weaver_dijk_social_04.adj,18,27,0.46152535407886713,0.6761284870794342,0.28782733092373614,0.3485533801007782
weaver_dijk_social_05.adj,13,19,0.6384019684019684,0.6941140115388498,0.3532689532689533,0.39437247868807745
weaver_dijk_social_06.adj,19,64,0.7467831986841272,0.8690521830148857,0.4618273539326171,0.5457405234872305
weaver_dijk_social_07.adj,9,10,0.524272780717225,0.6418987771193709,0.3676660787771899,0.39960190831425624
weaver_dijk_social_08.adj,34,147,0.8441816876493055,0.8895963293616919,0.4763067093140388,0.522897353244438
weaver_dijk_social_09.adj,12,36,0.8366685606060604,0.86393853411984,0.6469246031746031,0.6044095138757601
weaver_dijk_social_10.adj,16,21,0.563849253177378,0.6401542250182681,0.2905832448801199,0.3371785858788801
weaver_dijk_social_11.adj,42,113,0.6715716594663413,0.7953419868419008,0.2830434812914528,0.3765473575428113
weaver_dijk_social_12.adj,39,124,0.7202450914377555,0.8343462192433402,0.2779090128370194,0.42592977130595505
weaver_dijk_social_13.adj,31,117,0.7031862509384091,0.8721217367107486,0.3550479349051984,0.4996830765715751
weaver_dijk_social_14.adj,11,38,0.8696969696969697,0.8796563130197314,0.5963924963924964,0.6655391712270446
weaver_dijk_social_15.adj,23,43,0.4455731870619208,0.7281645427582054,0.25377029807522533,0.3634530263149502
weaver_dijk_social_17.adj,6,9,0.7219583333333334,0.7544054391099535,0.5319444444444444,0.5534340799043982
weaver_dijk_social_18.adj,6,11,0.7771944444444443,0.7934489639549634,0.6097222222222223,0.6235485752603247
weaver_dijk_social_19.adj,18,80,0.8889499034915701,0.905252534096193,0.5727761436094769,0.6350997063890331
weaver_dijk_social_20.adj,14,62,0.8908829365079364,0.905657716879634,0.6616496598639455,0.6895413765807966
weaver_dijk_social_21.adj,15,64,0.8932811287477954,0.9010335337405794,0.5956613756613758,0.659938891630887
weaver_dijk_social_22.adj,24,62,0.7158581993886015,0.8122337089815787,0.33902499289496185,0.43904779578835923
alarm.adj,37,46,0.5101141914555234,0.539572475748882,0.22343392615574484,0.2183101233540618
barley.adj,48,84,0.6202337469301776,0.6584923852051906,0.2985910854745562,0.26316318754033874
child.adj,20,25,0.6357351280470475,0.5998259943337526,0.2835345704347252,0.2937198347668994
insurance.adj,27,52,0.7453723667385472,0.7267245345438252,0.3444545137751441,0.3488240410636879
mildew.adj,35,46,0.5940008014472979,0.5676627927358884,0.29087934833074386,0.23453043160814444
sachs.adj,11,17,0.6174618479163934,0.7245039612671772,0.4056845511390966,0.4360215566513225
water.adj,32,66,0.7567272905079969,0.737792330528369,0.3961998510780417,0.3443452238540534
weighted_network_col1_day36.adj,50,73,0.5317021961854559,0.5852406085744445,0.2305246670728437,0.22171005173436006
weighted_network_col1_day37.adj,49,73,0.4389496944305411,0.5944380699683096,0.19587671241558355,0.22710265911839994
weighted_network_col1_day38.adj,50,74,0.522151308031266,0.5908452238637425,0.2275290097012836,0.22442415830294102
weighted_network_col1_day40.adj,48,71,0.5031866809854915,0.5933769339924733,0.2238889077212879,0.2279258589644347
weighted_network_col2_day34.adj,50,74,0.4773017382191756,0.5908452238637425,0.1940392196910441,0.22442415830294102
weighted_network_col4_day22.adj,49,73,0.5691902834352978,0.5944380699683096,0.25704918314835656,0.22710265911839994
weighted_network_col4_day23.adj,50,74,0.5167649010179693,0.5908452238637425,0.20137491088009543,0.22442415830294102
weighted_network_col4_day24.adj,47,70,0.5552322021051106,0.5971292148794834,0.2221449608502309,0.23080672262769444
weighted_network_col4_day25.adj,50,73,0.5545342851087147,0.5852406085744445,0.21999642073144612,0.22171005173436006
weighted_network_col4_day27.adj,49,73,0.5515604685222024,0.5944380699683096,0.2202806069388477,0.22710265911839994
weighted_network_col4_day29.adj,46,68,0.577004031238823,0.596054375165946,0.22690516167107244,0.23174032317801369
weighted_network_col4_day31.adj,50,74,0.5291736178666775,0.5908452238637425,0.20308577256795038,0.22442415830294102
weighted_network_col4_day32.adj,34,50,0.6001616622186509,0.6161409154819569,0.23865802924247528,0.261226337252732
weighted_network_col4_day33.adj,33,49,0.6190195893852042,0.6215262485460624,0.2834452855936948,0.26573090546427297
weighted_network_col4_day34.adj,34,50,0.5895108702364048,0.6161409154819569,0.2716228945478426,0.261226337252732
weighted_network_col4_day35.adj,33,48,0.5831854767899088,0.6134674749976423,0.2662694680743321,0.2613940304686346
weighted_network_col4_day36.adj,33,49,0.5643932055659124,0.6215262485460624,0.2708634175229774,0.26573090546427297
weighted_network_col4_day37.adj,32,47,0.5395887320795081,0.6203801511719232,0.2846917458417956,0.26773709136313073
weighted_network_col4_day38.adj,35,51,0.5462243903528273,0.6096323533742987,0.22732151529075356,0.2555511119033132
weighted_network_col4_day39.adj,31,46,0.6061219573645781,0.6261107759571777,0.284166210463347,0.2728630911079928
weighted_network_col4_day40.adj,35,50,0.5526445413681469,0.6017447190749846,0.27592013509175267,0.25144675242502085
weighted_network_col4_day41.adj,34,50,0.5741883409860654,0.6161409154819569,0.2708167835580716,0.261226337252732
weighted_ant_quevillon_colony1_day1.adj,28,36,0.5500939913263891,0.5786688116056495,0.24801432484546118,0.2559754321249731
weighted_ant_quevillon_colony1_day2.adj,24,32,0.6219911081461212,0.6071778829345138,0.3290159108464061,0.282479775169672
weighted_ant_quevillon_colony1_day3.adj,23,25,0.5597032214556106,0.5294030433469676,0.21904779635295185,0.2477664291387949
weighted_ant_quevillon_colony1_day4.adj,35,51,0.572015204254204,0.6096323533742987,0.2474946159879198,0.2555511119033132
weighted_ant_quevillon_colony1_day5.adj,23,24,0.48246477469247806,0.5131898192746118,0.2383559649049767,0.24067376464326262
weighted_ant_quevillon_colony1_day6.adj,28,22,0.2787934000011481,0.38357436969803343,0.17812825589753922,0.178665109072868
weighted_ant_quevillon_colony1_day7.adj,29,43,0.6540622623889476,0.6310813777497926,0.32797484713311625,0.28052954440771244
weighted_ant_quevillon_colony1_day8.adj,36,53,0.6107043675190368,0.6122052663873991,0.27830319199346665,0.2552005064865595
weighted_ant_quevillon_colony2_day1.adj,26,36,0.5892430131251549,0.6146678512836018,0.29201415556450916,0.2800990659839247
weighted_ant_quevillon_colony2_day2.adj,24,30,0.6045576660146903,0.5818163038511571,0.27534181219948145,0.2693095198426826
weighted_ant_quevillon_colony2_day3.adj,28,40,0.6381110163481475,0.620447764355733,0.3656592604755771,0.27747667227980094
weighted_ant_quevillon_colony2_day4.adj,29,40,0.5864995094464504,0.6029687894800333,0.2638178425507164,0.26521847575025
weighted_ant_quevillon_colony2_day5.adj,30,32,0.48821421471320614,0.4945099273323797,0.24499901320840695,0.21374435897328437
weighted_ant_quevillon_colony2_day6.adj,33,46,0.6093855416967952,0.5965417775905483,0.2521952250660732,0.25272885525834854
weighted_ant_quevillon_colony2_day7.adj,30,44,0.6421175713467046,0.6249623870373798,0.29336126091035986,0.2747731136459486
weighted_ant_quevillon_colony2_day8.adj,26,38,0.6407068255555295,0.6353523210794275,0.32427016359565,0.29162933414595016
beetle_fomica_group_C1_period_1.adj,30,44,0.6185968611767562,0.6249623870373798,0.3214278688863881,0.2747731136459486
beetle_fomica_group_C1_period_2.adj,28,41,0.6400957625105489,0.6299344226060679,0.30231072056348157,0.2827748977750086
beetle_fomica_group_C2_period_1.adj,26,38,0.6457558002030953,0.6353523210794275,0.30804046372636723,0.29162933414595016
beetle_fomica_group_C2_period_2.adj,29,43,0.6274003017072756,0.6310813777497926,0.32575230724914395,0.28052954440771244
beetle_fomica_group_C3_period_1.adj,26,38,0.6381482144402147,0.6353523210794275,0.37226090924830013,0.29162933414595016
beetle_fomica_group_C3_period_2.adj,25,37,0.6378919655768868,0.6424103420460153,0.3297475023543135,0.2985360953707947
beetle_fomica_group_C4_period_1.adj,30,44,0.6094254712713728,0.6249623870373798,0.3054429569317176,0.2747731136459486
beetle_fomica_group_C4_period_2.adj,28,41,0.6031373192049466,0.6299344226060679,0.30079908540754546,0.2827748977750086
beetle_fomica_group_T1_period_1.adj,29,43,0.6405019645257297,0.6310813777497926,0.3177616032264559,0.28052954440771244
beetle_fomica_group_T2_period_1.adj,29,42,0.6026540409208747,0.6220548267271574,0.3167078086946636,0.275505046423861
beetle_fomica_group_T3_period_1.adj,29,43,0.5985488444106072,0.6310813777497926,0.27848196657077046,0.28052954440771244
beetle_fomica_group_T4_period_1.adj,27,40,0.6565612959221203,0.6364927243028163,0.32696083651199487,0.2886955186534365
weighted_group_10.adj,13,15,0.6143731311423619,0.6148260627944045,0.35994319071242153,0.3417187937293514
weighted_group_11.adj,12,12,0.5938193843193842,0.5772626230266755,0.29692159692159686,0.33037360529826953
weighted_group_12.adj,6,5,0.5418055555555557,0.6059564886574074,0.44166666666666665,0.42180630865740737
weighted_group_14.adj,7,9,0.7286031746031745,0.7056682323680271,0.5174603174603175,0.4775313468124716
weighted_group_15.adj,6,7,0.6899999999999997,0.6937041623460647,0.47638888888888886,0.4909648123738426
weighted_group_16.adj,6,5,0.6352222222222221,0.6059564886574074,0.47638888888888886,0.42180630865740737
weighted_group_17.adj,9,10,0.693111111111111,0.6418987771193709,0.46278659611992945,0.39960190831425624
weighted_group_18.adj,10,7,0.46893174603174603,0.49534585950224863,0.30134920634920637,0.3087091111046817
weighted_group_19.adj,11,9,0.5236255192618828,0.5230872412874065,0.31483667847304214,0.31123220034617516
weighted_group_2.adj,5,6,0.6893333333333334,0.7054734814844444,0.4888888888888889,0.5371479814844444
weighted_group_20.adj,13,17,0.6635601065601066,0.6576297547339298,0.3995263995263996,0.3689016041359736
weighted_group_21.adj,7,10,0.7434920634920634,0.7330682891587983,0.6507936507936507,0.5064960232603856
weighted_group_22.adj,5,5,0.6862222222222223,0.6614279923822222,0.5111111111111111,0.48947554438222224
weighted_group_23.adj,20,20,0.5127871985255885,0.5139689107708648,0.2582797974729089,0.25256880717670116
weighted_group_24.adj,9,6,0.4467660199882422,0.49584937271604934,0.330217519106408,0.31674021244091705
weighted_group_25.adj,9,6,0.4551046443268665,0.49584937271604934,0.330217519106408,0.31674021244091705
weighted_group_27.adj,13,12,0.5242355877740493,0.5385789808378989,0.32864799018645174,0.30191124650863843
weighted_group_28.adj,15,14,0.511769679703013,0.523698738872239,0.3054927788261122,0.28148847264158855
weighted_group_29.adj,11,7,0.40056666229393495,0.45497218117381605,0.2822073549346277,0.28090098057714524
weighted_group_3.adj,20,15,0.36491819070807063,0.4134053488034977,0.20070884804050437,0.21352933102707516
weighted_group_6.adj,6,4,0.5350879629629628,0.5523896890046296,0.4171296296296296,0.3867653115046296
weighted_group_7.adj,13,13,0.588110371110371,0.5655040178390764,0.3365153365153366,0.31472033134615973
weighted_group_8.adj,15,18,0.622887909621243,0.6132124720660852,0.3175695909029243,0.32713435198588836
weighted_group_9.adj,12,9,0.46862506012506006,0.4873477501727844,0.27182689995189996,0.28696536799294287
weighted_social_vampire_bats.adj,17,25,0.67243425419896,0.6729670857571551,0.3508623185093774,0.3515071283656674
weighted_network_roosting_indiana_bat.adj,34,50,0.6217902705398212,0.6161409154819569,0.1419511614783837,0.261226337252732
weighted_bison_dominance.adj,23,32,0.5679283465358775,0.6263548840704932,0.31767897463877376,0.2959444473885729
weighted_cattle_dominance.adj,23,33,0.6363122260722879,0.637896696867715,0.3136984384325883,0.30265566049882614
weighted_SOCIAL_dolphin_florida.adj,48,71,0.45089896076223557,0.5933769339924733,0.18533386100818236,0.2279258589644347
weighted_dominance_phys_contact_2010_2011.adj,46,56,0.5241771602096253,0.5132112942290781,0.18219417091756412,0.19446052225071514
weighted_dominance_phys_contact_2010_2012_peidras_blanca.adj,16,14,0.4532067073551449,0.4945632568601814,0.29335029120185374,0.26383287330738625
weighted_dominance_phys_contact_2011_2012.adj,24,30,0.577614406069634,0.5818163038511571,0.25804612968220114,0.2693095198426826
weighted_dominance_phys_contact_2012_2013.adj,19,15,0.3067816432898719,0.43562692323094687,0.210038813020726,0.22500423593244503
weighted_hyena_networkA.adj,32,46,0.5274589046383831,0.6119593490645103,0.24920315630280812,0.2632409205682331
weighted_hyena_networkB.adj,29,43,0.4639049683379575,0.6310813777497926,0.18925689906888854,0.28052954440771244
weighted_hyena_networkC.adj,32,47,0.5284559487691027,0.6203801511719232,0.24695940521782728,0.26773709136313073
weighted_kangaroo_interactions.adj,10,14,0.643328835978836,0.7051851971966482,0.4147089947089947,0.43327500716785455
weighted_burrow_sharing_before_fire_weight=freq.adj,9,10,0.5666366843033509,0.6418987771193709,0.3675485008818342,0.39960190831425624
weighted_primate_matrix_1.adj,15,20,0.6020688225354892,0.6504982345802017,0.39189896523229856,0.34964929322918803
weighted_primate_matrix_10.adj,21,31,0.6678214662001333,0.65609529788284,0.3268736478083375,0.32112874347265474
weighted_primate_matrix_11.adj,16,23,0.6862716450216448,0.6719440883675022,0.4048224345099345,0.3569941470250841
weighted_primate_matrix_12.adj,16,23,0.6682254984598733,0.6719440883675022,0.3760465229215229,0.3569941470250841
weighted_primate_matrix_13.adj,25,37,0.629641707944917,0.6424103420460153,0.29238583436375876,0.2985360953707947
weighted_primate_matrix_14.adj,19,28,0.6800724831870342,0.6640691477956057,0.4285236206288837,0.33537720442514457
weighted_primate_matrix_15.adj,23,34,0.6176378948158108,0.6489131575944692,0.27972566964648526,0.3092386105123029
weighted_primate_matrix_16.adj,23,33,0.4870809050114768,0.637896696867715,0.2505607909989681,0.30265566049882614
weighted_primate_matrix_17.adj,7,9,0.7284761904761904,0.7056682323680271,0.4666666666666667,0.4775313468124716
weighted_primate_matrix_18.adj,6,8,0.7151805555555554,0.7272075313587961,0.5125,0.5224654002337963
weighted_primate_matrix_19.adj,10,13,0.7213071428571427,0.6826743328044689,0.5096428571428572,0.41572697402167386
weighted_primate_matrix_2.adj,5,7,0.7448888888888888,0.7398015308653334,0.5777777777777777,0.5815287273097778
weighted_primate_matrix_3.adj,22,32,0.5692348919746013,0.6478037528821413,0.29837257353616764,0.3124798265300996
weighted_primate_matrix_4.adj,11,15,0.6673198653198653,0.6867132762503465,0.4055315055315056,0.4063052573105816
weighted_primate_matrix_5.adj,15,22,0.5135541273541275,0.6829356839638164,0.2904877838211172,0.3709716188860185
weighted_primate_matrix_6.adj,7,10,0.7288253968253967,0.7330682891587983,0.5841269841269842,0.5064960232603856
weighted_primate_matrix_7.adj,18,25,0.6409237124984672,0.6490975445045852,0.30878623917839604,0.3314205833512161
weighted_primate_matrix_8.adj,19,28,0.6547549584918004,0.6640691477956057,0.3820664772677156,0.33537720442514457
weighted_primate_matrix_9.adj,17,25,0.6556975986975985,0.6729670857571551,0.34288989877225173,0.3515071283656674
weighted_raccoon_matrix_1.adj,22,32,0.6222522721692261,0.6478037528821413,0.28416330928820377,0.3124798265300996
weighted_raccoon_matrix_10.adj,19,28,0.5135387183984219,0.6640691477956057,0.2977744049684737,0.33537720442514457
weighted_raccoon_matrix_11.adj,19,28,0.5475420510183423,0.6640691477956057,0.3056484237191423,0.33537720442514457
weighted_raccoon_matrix_12.adj,18,25,0.581238651961691,0.6490975445045852,0.2983455814338167,0.3314205833512161
weighted_raccoon_matrix_13.adj,19,28,0.6145137842893258,0.6640691477956057,0.3229718452628669,0.33537720442514457
weighted_raccoon_matrix_14.adj,17,25,0.6057712127677525,0.6729670857571551,0.3081152347588334,0.3515071283656674
weighted_raccoon_matrix_15.adj,18,26,0.6829431829064181,0.6630165687614279,0.33065981766962155,0.3401005896868268
weighted_raccoon_matrix_16.adj,17,25,0.5805072591768093,0.6729670857571551,0.3478755129274161,0.3515071283656674
weighted_raccoon_matrix_17.adj,15,22,0.5213289673289675,0.6829356839638164,0.30367459700793037,0.3709716188860185
weighted_raccoon_matrix_18.adj,12,17,0.573629359066859,0.693033878541186,0.3464315776815777,0.4023640510625399
weighted_raccoon_matrix_19.adj,17,25,0.6186224973283796,0.6729670857571551,0.38536800889742073,0.3515071283656674
weighted_raccoon_matrix_2.adj,21,31,0.4922489658086001,0.65609529788284,0.27956294964993184,0.32112874347265474
weighted_raccoon_matrix_20.adj,17,25,0.6077615369380075,0.6729670857571551,0.38536800889742073,0.3515071283656674
weighted_raccoon_matrix_21.adj,14,20,0.66301177592249,0.6819214290521166,0.3645511234796949,0.3772439532429131
weighted_raccoon_matrix_22.adj,15,22,0.5238787977454644,0.6829356839638164,0.3198623598623599,0.3709716188860185
weighted_raccoon_matrix_23.adj,13,19,0.6948465608465608,0.6941140115388498,0.3954378954378955,0.39437247868807745
weighted_raccoon_matrix_24.adj,13,19,0.6150257121795584,0.6941140115388498,0.35908820524205143,0.39437247868807745
weighted_raccoon_matrix_25.adj,13,19,0.6736374224066531,0.6941140115388498,0.37494300571223654,0.39437247868807745
weighted_raccoon_matrix_26.adj,15,22,0.6201568826235493,0.6829356839638164,0.30331914998581666,0.3709716188860185
weighted_raccoon_matrix_27.adj,13,19,0.6284047291739598,0.6941140115388498,0.40480203557126637,0.39437247868807745
weighted_raccoon_matrix_28.adj,15,22,0.5973879330545997,0.6829356839638164,0.3408041341374675,0.3709716188860185
weighted_raccoon_matrix_29.adj,9,13,0.6525155790711346,0.7200182849424103,0.42351557907113463,0.45949944183940317
weighted_raccoon_matrix_3.adj,21,31,0.5627080576120086,0.65609529788284,0.36531530127284206,0.32112874347265474
weighted_raccoon_matrix_30.adj,8,11,0.7054657738095236,0.7176313788904984,0.434672619047619,0.47216365064942706
weighted_raccoon_matrix_31.adj,8,11,0.7300833333333332,0.7176313788904984,0.5447916666666666,0.47216365064942706
weighted_raccoon_matrix_32.adj,13,19,0.6122459990152297,0.6941140115388498,0.3991040298732607,0.39437247868807745
weighted_raccoon_matrix_33.adj,13,19,0.6640883190883191,0.6941140115388498,0.3326303326303327,0.39437247868807745
weighted_raccoon_matrix_34.adj,13,19,0.6803507973507974,0.6941140115388498,0.3657009657009657,0.39437247868807745
weighted_raccoon_matrix_35.adj,14,20,0.5900207689136261,0.6819214290521166,0.3095624613481756,0.3772439532429131
weighted_raccoon_matrix_36.adj,14,20,0.5723992218099361,0.6819214290521166,0.3211837765409194,0.3772439532429131
weighted_raccoon_matrix_37.adj,14,17,0.5372423211708925,0.6263186218505437,0.28798958977530403,0.34206292105662744
weighted_raccoon_matrix_38.adj,10,14,0.7094444444444443,0.7051851971966482,0.5101058201058201,0.43327500716785455
weighted_raccoon_matrix_39.adj,12,17,0.6902891414141413,0.693033878541186,0.4055224867724867,0.4023640510625399
weighted_raccoon_matrix_4.adj,22,32,0.6236725374396531,0.6478037528821413,0.3314419920386709,0.3124798265300996
weighted_raccoon_matrix_40.adj,16,23,0.5815601282398156,0.6719440883675022,0.27675325976107223,0.3569941470250841
weighted_raccoon_matrix_41.adj,14,20,0.6743769841269841,0.6819214290521166,0.3335987425273139,0.3772439532429131
weighted_raccoon_matrix_42.adj,17,25,0.6106103863456804,0.6729670857571551,0.35039785922138866,0.3515071283656674
weighted_raccoon_matrix_43.adj,15,22,0.649167977701311,0.6829356839638164,0.36458085124751793,0.3709716188860185
weighted_raccoon_matrix_44.adj,11,16,0.6908484848484847,0.7065623209430592,0.4114959114959115,0.42046905845018295
weighted_raccoon_matrix_45.adj,12,17,0.6175415464165461,0.693033878541186,0.3907287157287157,0.4023640510625399
weighted_raccoon_matrix_46.adj,11,16,0.6713771043771044,0.7065623209430592,0.3678210678210678,0.42046905845018295
weighted_raccoon_matrix_47.adj,13,19,0.6963012913012914,0.6941140115388498,0.38279498279498275,0.39437247868807745
weighted_raccoon_matrix_48.adj,14,20,0.6396515666872807,0.6819214290521166,0.42345650381364663,0.3772439532429131
weighted_raccoon_matrix_49.adj,11,16,0.646987974987975,0.7065623209430592,0.363011063011063,0.42046905845018295
weighted_raccoon_matrix_5.adj,21,31,0.6050511239897203,0.65609529788284,0.3420112406254231,0.32112874347265474
weighted_raccoon_matrix_50.adj,15,22,0.6151231533898202,0.6829356839638164,0.34060581393914735,0.3709716188860185
weighted_raccoon_matrix_51.adj,15,22,0.6375521515521516,0.6829356839638164,0.3683743417076751,0.3709716188860185
weighted_raccoon_matrix_52.adj,13,19,0.6158304515996823,0.6941140115388498,0.3816992124684433,0.39437247868807745
weighted_raccoon_matrix_6.adj,21,31,0.6057905678608906,0.65609529788284,0.28191808273630475,0.32112874347265474
weighted_raccoon_matrix_7.adj,21,31,0.6109455676025776,0.65609529788284,0.3067115088786916,0.32112874347265474
weighted_raccoon_matrix_8.adj,21,31,0.5942385053859327,0.65609529788284,0.34083810298612,0.32112874347265474
weighted_raccoon_matrix_9.adj,19,28,0.6002962595253617,0.6640691477956057,0.3134857116281265,0.33537720442514457
weighted_Contact_Sits_Macaque.adj,27,40,0.4593885526362486,0.6364927243028163,0.2703303273911617,0.2886955186534365
weighted_Grooming_Bouts_Macaque.adj,28,41,0.6124829202652583,0.6299344226060679,0.2526262703916717,0.2827748977750086
weighted_sheep_dominance.adj,23,34,0.6248372306813551,0.6489131575944692,0.32877938008507396,0.3092386105123029
weighted_spidermonkeys_contact.adj,15,22,0.691874182607516,0.6829356839638164,0.3405352672019339,0.3709716188860185
voles_begon_site_BHP_trapping_session_02.adj,23,32,0.5054529372074772,0.6263548840704932,0.28094764584110093,0.2959444473885729
voles_begon_site_BHP_trapping_session_03.adj,19,17,0.3364615347114938,0.47823048390691103,0.2251003904091732,0.2415862049508694
voles_begon_site_BHP_trapping_session_04.adj,30,33,0.3470110253634764,0.5074199750429128,0.20636486401316334,0.219013476543788
voles_begon_site_BHP_trapping_session_05.adj,40,59,0.44224466254864375,0.6051144922359556,0.2620226531594144,0.24477734299637893
voles_begon_site_BHP_trapping_session_07.adj,43,50,0.2801611793780679,0.49783467068038634,0.1541973739487152,0.19186242323849895
voles_begon_site_BHP_trapping_session_08.adj,20,19,0.37004350537448427,0.49469803186390404,0.22272192998779688,0.24447222575505528
voles_begon_site_BHP_trapping_session_09.adj,31,44,0.32321842946284746,0.6087807616149428,0.18834775019813516,0.2635022743123686
voles_begon_site_BHP_trapping_session_10.adj,20,27,0.5974310282231526,0.6288662730429552,0.29037006380272634,0.3096449236502937
voles_begon_site_BHP_trapping_session_11.adj,38,54,0.4193299713171346,0.5939136485441636,0.19064925875359418,0.24236975303242778
voles_begon_site_BHP_trapping_session_15.adj,27,28,0.322755710699265,0.4931117350528652,0.1849520117290899,0.22016341028555514
voles_begon_site_BHP_trapping_session_19.adj,39,35,0.2088519281748734,0.39454744167801853,0.12668304028971925,0.16078353665612033
voles_begon_site_BHP_trapping_session_31.adj,33,42,0.4057749614008202,0.5592181623069437,0.21716940983853866,0.23471221357942143
voles_begon_site_BHP_trapping_session_32.adj,19,24,0.4039448313622176,0.6077553431338758,0.258106206794491,0.3022525443512174
voles_begon_site_BHP_trapping_session_34.adj,17,23,0.45353608354992436,0.6437477551321669,0.26213292026440815,0.3324116667451405
voles_begon_site_BHP_trapping_session_35.adj,20,23,0.41621934824076834,0.5677363266121934,0.27469742289014737,0.2775418361015603
voles_begon_site_BHP_trapping_session_36.adj,24,34,0.48959370143130354,0.6304159451626721,0.24807548247109426,0.2952095251094703
voles_begon_site_BHP_trapping_session_37.adj,14,13,0.4477144403215832,0.5325414837071674,0.2735338074623789,0.29232412936132446
voles_begon_site_BHP_trapping_session_44.adj,8,8,0.5503199404761904,0.6254003871520647,0.3957961309523809,0.4011958920239695
voles_begon_site_BHP_trapping_session_45.adj,32,47,0.3336903948741807,0.6203801511719232,0.17878402033133317,0.26773709136313073
voles_begon_site_BHP_trapping_session_51.adj,47,54,0.22933577613000566,0.48518624749116973,0.12101000974723942,0.18199118607469653
voles_begon_site_BHP_trapping_session_52.adj,28,28,0.28155697756414855,0.4751504338261209,0.16578019682717166,0.21097637705555855
voles_begon_site_BHP_trapping_session_53.adj,16,19,0.4283093841921966,0.6039827079869395,0.2736901336510712,0.31630213540039265
voles_begon_site_BHP_trapping_session_54.adj,19,18,0.41014738705792947,0.49889988112775296,0.2333940864656198,0.2500383304857956
voles_begon_site_BHP_trapping_session_55.adj,50,72,0.38282038027448745,0.5795145466640911,0.1833046038188537,0.21897179599403235
voles_begon_site_BHP_trapping_session_56.adj,46,68,0.3979771379102272,0.596054375165946,0.1662373447517357,0.23174032317801369
voles_begon_site_BHP_trapping_session_62.adj,45,50,0.22108850392959453,0.47376612611379726,0.12480394258357916,0.17997864441087022
voles_begon_site_BHP_trapping_session_63.adj,26,22,0.24699295943583185,0.41912605794175495,0.17487114592105948,0.19566262235626303
voles_begon_site_BHP_trapping_session_64.adj,42,54,0.3439832313499151,0.5442372094023523,0.1763478146227204,0.21284282003983576
voles_begon_site_KCS_trapping_session_01.adj,17,17,0.3729633428854881,0.53245085322247,0.2569603535001459,0.2744635474960289
voles_begon_site_KCS_trapping_session_02.adj,30,44,0.4319873980108981,0.6249623870373798,0.23310956932334248,0.2747731136459486
voles_begon_site_KCS_trapping_session_03.adj,15,15,0.3653595170261835,0.5478280838664321,0.25186344519677856,0.2930998864009833
voles_begon_site_KCS_trapping_session_04.adj,26,29,0.3019978501152101,0.5277573690248666,0.1825881055795399,0.23797927028876772
voles_begon_site_KCS_trapping_session_05.adj,40,59,0.44394906156520325,0.6051144922359556,0.18759108262753066,0.24477734299637893
voles_begon_site_KCS_trapping_session_06.adj,31,43,0.4753931953557814,0.5996556147627986,0.21694703671967966,0.2587253939465329
voles_begon_site_KCS_trapping_session_07.adj,41,57,0.45672157574421385,0.5785939342213428,0.26359057583175954,0.22979092455379413
voles_begon_site_KCS_trapping_session_08.adj,32,37,0.3099837995853062,0.5222191615307505,0.17130332992922515,0.22074723174358413
voles_begon_site_KCS_trapping_session_09.adj,25,25,0.3418078036992695,0.48691995000935934,0.19567846136902536,0.22338762717000057
voles_begon_site_KCS_trapping_session_10.adj,12,15,0.5424629028379029,0.6523155598079384,0.35915253727753726,0.37329926315971895
voles_begon_site_KCS_trapping_session_11.adj,12,12,0.48445211038961045,0.5772626230266755,0.33322661135161136,0.33037360529826953
voles_begon_site_KCS_trapping_session_12.adj,14,17,0.565973407544836,0.6263186218505437,0.3236497629354772,0.34206292105662744
voles_begon_site_KCS_trapping_session_13.adj,31,43,0.4404066477367186,0.5996556147627986,0.2063506266030592,0.2587253939465329
voles_begon_site_KCS_trapping_session_19.adj,8,8,0.5303392857142856,0.6254003871520647,0.38779761904761906,0.4011958920239695
voles_begon_site_KCS_trapping_session_31.adj,16,17,0.3867056233696857,0.5632834266646939,0.25359464753996,0.2947134702847211
