network,nodes,edges,real rand auc,real attack auc,fin theory rand auc,fin theory attack auc
GTNP13-05.adj,20,26,0.6469413370670722,0.3467086753116164,0.6144920214390364,0.3017034562648538
GTNP13-06.adj,8,9,0.6958869047619045,0.4565476190476191,0.6597923667993304,0.4252722189382193
GTNP13-07.adj,24,45,0.7127547418812953,0.3413008610183533,0.7269675576208202,0.35855662766820084
GTNP13-09.adj,25,39,0.6862323812333799,0.3032805357696998,0.6616584266566393,0.31012157702621745
GTNP13-100.adj,24,47,0.755081006877564,0.3506522329245497,0.7401464399055803,0.369168523878476
GTNP13-104.adj,13,14,0.6298141488141488,0.41273541273541275,0.5909616514470807,0.32769204276915304
GTNP13-105.adj,17,19,0.5932656722362604,0.34425095601566186,0.5735581459916989,0.294317870829575
GTNP13-106.adj,10,11,0.6703531746031746,0.44531746031746033,0.6295988133134391,0.37961285362009023
GTNP13-119.adj,21,38,0.6646468765698456,0.39023290745979816,0.7243571994275699,0.36872646958562894
GTNP13-121.adj,34,75,0.760420084436118,0.3589059327138064,0.7537592964444794,0.35292214091146795
GTNP13-16.adj,27,38,0.6421408959505124,0.27548252790132705,0.6168953551307187,0.2779714018804127
GTNP13-21.adj,22,37,0.6870785698037665,0.31317749431667247,0.6983520004690759,0.34548155935399255
GTNP13-22.adj,12,17,0.7172301587301585,0.500573192239859,0.6927495955717092,0.4019164711976168
GTNP13-23.adj,13,18,0.7187407037407038,0.4154808154808155,0.6766259768331752,0.3818706736603372
GTNP13-24.adj,24,41,0.7214138817463415,0.3304711827512395,0.69703373981023,0.3369686928382925
GTNP13-25.adj,27,70,0.7920435981419265,0.38191822322925156,0.806499850708338,0.4221644646332094
GTNP13-26.adj,19,30,0.6843229312826835,0.3620925227736373,0.6878156294277161,0.3512405843562286
GTNP13-34.adj,28,59,0.7510684547472496,0.34185165718418603,0.7519000448482145,0.36607809520144
GTNP13-35.adj,24,59,0.7982825307671152,0.4379824990731853,0.8006792362016087,0.42616757833956337
GTNP13-36.adj,29,47,0.682125661204759,0.33018144113881076,0.6640376696721768,0.29994552811141145
GTNP13-37.adj,26,58,0.7477167579923987,0.3008678265035627,0.7719751570096571,0.39024889137827257
GTNP13-38.adj,29,68,0.7659728321679119,0.36403166036634127,0.778413222519831,0.387279009493817
GTNP13-39.adj,20,38,0.771816684894626,0.39617023771435533,0.7433245111959519,0.3886084027608897
GTNP13-41.adj,13,15,0.6446253746253746,0.4221112221112221,0.6148260627944045,0.3417187937293514
GTNP13-42.adj,25,38,0.6533407243236615,0.3741488682169797,0.6522406234341919,0.3043832344104143
GTNP13-43.adj,24,35,0.65571268285208,0.3768225355751156,0.6410866042752909,0.3013618263716808
GTNP13-45.adj,23,40,0.7187892486434013,0.409297991011546,0.7052649783954981,0.3462901726867928
GTNP13-46.adj,13,13,0.5755131165131165,0.402945202945203,0.5655040178390764,0.31472033134615973
GTNP13-69.adj,22,42,0.7341088369756397,0.4468434269236408,0.7383165385708169,0.3757200982284803
GTNP13-70.adj,18,22,0.6165175539178807,0.29734477879902715,0.601873464361026,0.30372931354869387
GTNP13-72.adj,26,53,0.7307310946247014,0.3215109172900625,0.7468492422739925,0.3681673556215974
GTNP13-99.adj,13,21,0.679934472934473,0.3833647833647834,0.7249594770382015,0.418193004721441
SMMJAN13TRK1.adj,18,51,0.8295618830153142,0.5616661116661116,0.8433046546740601,0.5092845699492042
SMMJAN13TRK10.adj,14,27,0.749000010571439,0.40378100735243583,0.7708211042965363,0.4500499917058578
SMMJAN13TRK6.adj,16,25,0.7124600237725236,0.4165090696340696,0.6994838005527712,0.3757589956141959
SMMJAN13TRK8.adj,9,9,0.638543209876543,0.39841269841269833,0.6095278434303939,0.3785647116157554
SMMJAN13TRK9.adj,26,66,0.7843293668472463,0.440558371818791,0.804175899791428,0.42259123971165546
TRK03-4-12.adj,8,10,0.6971537698412696,0.5041666666666667,0.6905534221497593,0.4498606444362674
TRK06-2-12_Triple.adj,15,29,0.7434275132275131,0.47289303289303297,0.765802984370073,0.4384987038272308
TRK07-4-12.adj,6,6,0.6997777777777777,0.4388888888888889,0.6529908909351851,0.4576396922685185
TRK08-12_Triple.adj,9,15,0.7407936507936507,0.419400352733686,0.7580468735167495,0.49636112715946384
TRK08-2-12_Triple.adj,8,13,0.7668958333333333,0.525,0.7607142153940043,0.5152609688255715
TRK08-4-12.adj,16,42,0.8332563628501126,0.48948019573019563,0.8335738378107939,0.5088180693290758
TRK09-2-12_Triple.adj,16,29,0.7523570295445294,0.33717960280460274,0.7449863840876241,0.4126454610487638
TRK09-4-12.adj,17,30,0.6995138956903661,0.3836057188998366,0.7316776273413912,0.3949203433844843
TRK10-12_Triple.adj,2,1,0.5,0.5,0.5,0.5
TRK10-2-12_Triple.adj,18,31,0.7218034444978889,0.42455651344540235,0.721153920017471,0.3810294340174732
TRK10-4-12.adj,12,19,0.7278641173641172,0.44996993746993746,0.7267408123033725,0.429323786844276
TRK11-12_Triple.adj,19,28,0.6607246470419844,0.35449509783875105,0.6640691477956057,0.33537720442514457
TRK11-2-12_Triple.adj,12,18,0.7161877705627704,0.3911736411736412,0.7105285365973465,0.41589644972797324
TRK12-12_Triple.adj,13,21,0.7195925185925186,0.3678543678543679,0.7249594770382015,0.418193004721441
TRK12-2-12_Triple.adj,11,30,0.8417619047619047,0.5821067821067821,0.8495609529143271,0.5935200775720034
TRK13-12_Triple.adj,7,9,0.7339047619047618,0.5142857142857143,0.7056682323680271,0.4775313468124716
TRK13-2-12_Triple.adj,31,69,0.7351951559079601,0.3228122081164989,0.7608463116804588,0.36584706970149244
TRK14-12_Triple.adj,12,23,0.7300931537598203,0.4285814494147827,0.7785081577652713,0.47805285701950934
TRK14-2-12_Triple.adj,11,18,0.7535569985569984,0.5012987012987012,0.7407037356932568,0.4510750388380088
TRK14-4-12.adj,8,7,0.5870694444444443,0.4803571428571428,0.5863307355205853,0.374563905937252
TRK15a-12_Triple.adj,12,20,0.781823192239859,0.477579365079365,0.7415177834870194,0.44219218987359243
TRK15a-2-12_Triple.adj,13,15,0.6327858437858439,0.3826913826913827,0.6148260627944045,0.3417187937293514
TRK15b-2-12_Triple.adj,13,17,0.6923655973655976,0.37831797831797837,0.6576297547339298,0.3689016041359736
TRK17-12_Triple.adj,7,9,0.716063492063492,0.4349206349206349,0.7056682323680271,0.4775313468124716
TRK17-2-12_Triple.adj,24,60,0.7706808188011087,0.40073416113470295,0.8046077954557898,0.43047244447315963
TRK18-12_Triple.adj,15,34,0.7509814605147938,0.426024346024346,0.8046220326774599,0.4803631403414044
TRK18-2-12_Triple.adj,22,32,0.6352401552956013,0.3039045990389925,0.6475939892764556,0.3121306000295334
TRK18-4-12.adj,3,2,0.5955555555555555,0.4444444444444444,0.5816187407407406,0.4718794074074074
TRK19-12_Triple.adj,17,40,0.7879099636746695,0.4819511643041055,0.8069183395416578,0.46765912207363425
TRK19-2-12_Triple.adj,19,47,0.7507941433638025,0.4456079982395772,0.8126847043573221,0.46299169134350465
TRK19-4-12.adj,13,19,0.7003360713360713,0.3903059903059904,0.6941140115388498,0.39437247868807745
TRK20-12_Triple.adj,10,20,0.7894761904761906,0.488968253968254,0.797701441029914,0.524891296265544
TRK21-12_Triple.adj,15,18,0.6438726335393001,0.3647520380853714,0.6132124720660852,0.32713435198588836
TRK22-12_Triple.adj,15,23,0.7158204264870931,0.3925146458479791,0.6974835327551172,0.3811314047286012
TRK22-4-12.adj,28,59,0.694069624839929,0.33679617792221866,0.7519000448482145,0.36607809520144
TRK23-12_Triple.adj,12,27,0.8002427248677247,0.462147266313933,0.8147394589486975,0.5218075210173386
TRK23-2-12_Triple.adj,25,91,0.8248971773694266,0.41998255095387954,0.8729848477000366,0.5217939477350734
TRK24-12_Triple.adj,11,21,0.7853540163540162,0.5040885040885041,0.7804850135097892,0.49260036327504336
TRK24-2-12_Triple.adj,21,57,0.810082875140814,0.40564559743389167,0.8277794051675688,0.4712051472403633
TRK24-4-12.adj,11,14,0.6836200096200098,0.36479076479076483,0.6648088073135797,0.3914451475328755
TRK25-12_Triple.adj,12,27,0.8022226631393297,0.4454805996472663,0.8147394589486975,0.5218075210173386
TRK25-2-12_Triple.adj,10,12,0.6795719576719577,0.33976190476190476,0.6573071748567252,0.3982060855350924
TRK26-12_Triple.adj,28,64,0.7542407434137235,0.34954339185369115,0.7742820445639369,0.3862613286615434
TRK26-4-12.adj,14,17,0.676964809000523,0.3466714502428788,0.6260249809931033,0.34215211875429535
TRK27-12_Triple.adj,12,20,0.7204506573673237,0.44177689594356256,0.7415177834870194,0.44219218987359243
TRK27-2-12_Triple.adj,6,7,0.6784999999999998,0.46666666666666656,0.6935609656768519,0.49043482767685187
TRK27-4-12.adj,11,22,0.7792664742664742,0.46681096681096684,0.7913053134502792,0.5052396543315307
TRK28-2-12_Triple.adj,21,49,0.7816656586652163,0.42796281423732396,0.7942754536456885,0.431945820037944
TRK29-2-12_Triple.adj,14,17,0.6423993228993228,0.3524406810121095,0.6260249809931033,0.34215211875429535
TRK30-2-12_Triple.adj,12,13,0.6450478395061726,0.457826278659612,0.6038140266185975,0.3444967783141145
TRK30-4-12.adj,13,39,0.8303972693972694,0.5036186036186037,0.8607729731574347,0.5859902721092521
TRK31-2-12_Triple.adj,14,16,0.6084430014430012,0.3658698444412729,0.6046556728043898,0.329795150056567
TRK34a-2-12_Triple.adj,24,33,0.5884339716924112,0.2931833345533036,0.6188577451709101,0.2887809179363545
TRK34b-2-12_Triple.adj,15,20,0.6972388648388648,0.3650421183754517,0.6504982345802017,0.34964929322918803
TRK35-2-12_Triple.adj,5,5,0.6793333333333333,0.4888888888888889,0.6614279923822222,0.48947554438222224
TRK37-2-12_Triple.adj,19,39,0.7063405828777345,0.37675417690897567,0.7672966853794071,0.4147220018079356
TRK38-2-12_Triple.adj,7,8,0.6927301587301585,0.5650793650793651,0.6733988777605442,0.44719851309495684
TRK38.adj,48,138,0.7783956835256859,0.37048470914220755,0.8050623153403905,0.3779840368054557
TRK39-2-12_Triple.adj,6,10,0.7819444444444446,0.6805555555555555,0.7762885265071454,0.5844431023138121
TRK39a_042409.adj,20,30,0.6837315479354952,0.3268321819792408,0.6668460060626759,0.33281477083058214
TRK39b_042409.adj,35,43,0.532820319220039,0.2686316339955037,0.5392495205710467,0.22176374225707748
TRK40-2-12_Triple.adj,38,95,0.7369048212103154,0.29730412361526526,0.7817052888222901,0.3700229920788868
TRK43a_042509.adj,26,36,0.6292407886229117,0.25009288465887863,0.6144843994514441,0.28001525677797956
TRK43b_042509.adj,10,11,0.6581195767195764,0.4643650793650793,0.6295988133134391,0.37961285362009023
TRK47a_051209.adj,41,59,0.580745808497372,0.25868828154206464,0.5927723357094907,0.236751225258629
TRK47b_051209.adj,43,54,0.5307688507252267,0.2281767363770983,0.5316636407112596,0.20572088847838174
TRK50b_051209.adj,30,32,0.4345667494722532,0.2805737945406511,0.4943470600245215,0.21366003651931045
TRK51_051209.adj,42,79,0.6768133115521617,0.26256602983695865,0.6918610422120954,0.29220555140425597
TRK57a_051409.adj,35,49,0.6039258449210856,0.22131248186627617,0.5936116510980057,0.24728957541295077
TRK57b_051409.adj,41,53,0.5323328499706447,0.21810273102004127,0.5479090828248796,0.21560453327171367
TRK60_051509.adj,49,92,0.6744908834220664,0.2812994973616981,0.6818092156334483,0.27614882326841117
TRK64a_051909.adj,34,47,0.6039620096555055,0.2955226770367711,0.5913001305639239,0.2481676016328696
TRK64b_051909.adj,45,124,0.7613083402467332,0.29012459057852663,0.7974939176228567,0.3742178318733725
TRKa37-3-12.adj,24,61,0.7907056992404123,0.40385880817382364,0.8084007813488829,0.43470355812158273
TRKa41-3-12.adj,30,69,0.7072436600020048,0.33590309181248595,0.7721514435963233,0.37870103703191216
TRKa42-3-12.adj,21,50,0.7728308009990892,0.42336132588233427,0.799088822045347,0.4370326935472901
TRKa43-3-12.adj,23,70,0.7221764153322234,0.5019008366834454,0.8461624505649848,0.4870677409788368
TRKa44-3-12.adj,29,45,0.5343544100004501,0.28853838358370926,0.6481642638873202,0.29033544711409415
TRKa45-3-12.adj,10,17,0.7516417989417987,0.554126984126984,0.7591367239833315,0.4794099997051128
TRKa46-3-12.adj,2,1,0.5,0.5,0.5,0.5
TRKa47-3-12.adj,7,10,0.7518095238095238,0.5650793650793651,0.7330682891587983,0.5064960232603856
TRKa48-3-12.adj,12,23,0.7497988215488213,0.45643738977072307,0.7785081577652713,0.47805285701950934
TRKa49-3-12.adj,16,42,0.7898906371406368,0.5002194564694563,0.8335738378107939,0.5088180693290758
TRKa51a-3-12.adj,23,38,0.6143340730800684,0.2781060150221545,0.6881853512285585,0.33424666180317275
TRKa51b-3-12.adj,23,50,0.7509683497679188,0.38737239314032956,0.771346544829044,0.40027300591674275
