"",177,577,800,1504,1507,1509,1530,1541,1553,1555,1556,1561,1562,1563,1570,1574,1579,1580,1582,1590,1595,598,802,1534,1558,801,1506
177,0,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0
577,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,2,2,2,2,0,0
800,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0
1504,2,0,0,0,2,0,2,1,2,2,0,0,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0
1507,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
1509,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0
1530,2,0,0,2,2,0,0,0,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0
1541,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1553,2,0,0,2,0,0,0,0,0,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
1555,2,0,0,2,0,0,2,1,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
1556,2,2,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,2,0,2,2,2,2,0,2,0,0
1561,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,2,2,0,2,0,0
1562,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,2,2
1563,2,0,0,2,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1570,2,0,0,2,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1574,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
1579,2,2,0,2,2,2,2,0,2,2,0,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0
1580,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1582,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1590,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,2,2,2,2,0,0
1595,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,2,0,2,0,3,2,0,2,0,0
598,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,3,0,2,0,2,0,0
802,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0
1534,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1558,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1506,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
